,S_No,State_Name,District_Name,Season,Irrigation,pH,Moisture,Soil_Temp,Climate,Crop_Name,Area,Production,UREA,DAP,MAP,MOP,NPK,TSP,Labour_hours
10101,10101,Andhra Pradesh,SRIKAKULAM,Kharif     ,medium,6,80,25,Warm-humid,Cotton(lint),1724,4503,1,0.6,1,1,1,1,833.3
10141,10141,Andhra Pradesh,SRIKAKULAM,Kharif     ,medium,6,80,25,Warm-humid,Cotton(lint),1522,2704,1,0.6,1,1,1,1,833.3
10190,10190,Andhra Pradesh,SRIKAKULAM,Kharif     ,medium,6,80,25,Warm-humid,Cotton(lint),1711,5093,1,0.6,1,1,1,1,833.3
10241,10241,Andhra Pradesh,SRIKAKULAM,Kharif     ,medium,6,80,25,Warm-humid,Cotton(lint),2525,7189,1,0.6,1,1,1,1,833.3
10280,10280,Andhra Pradesh,SRIKAKULAM,Kharif     ,medium,6,80,25,Warm-humid,Cotton(lint),2666,6461,1,0.6,1,1,1,1,833.3
10319,10319,Andhra Pradesh,SRIKAKULAM,Kharif     ,medium,6,80,25,Warm-humid,Cotton(lint),1761,5418,1,0.6,1,1,1,1,833.3
10357,10357,Andhra Pradesh,SRIKAKULAM,Kharif     ,medium,6,80,25,Warm-humid,Cotton(lint),2000,7000,1,0.6,1,1,1,1,833.3
10380,10380,Andhra Pradesh,SRIKAKULAM,Kharif     ,medium,6,80,25,Warm-humid,Cotton(lint),1802,6477,1,0.6,1,1,1,1,833.3
10417,10417,Andhra Pradesh,SRIKAKULAM,Kharif     ,medium,6,80,25,Warm-humid,Cotton(lint),1248,4008,1,0.6,1,1,1,1,833.3
10453,10453,Andhra Pradesh,SRIKAKULAM,Kharif     ,medium,6,80,25,Warm-humid,Cotton(lint),2968,6739,1,0.6,1,1,1,1,833.3
10490,10490,Andhra Pradesh,SRIKAKULAM,Kharif     ,medium,6,80,25,Warm-humid,Cotton(lint),5567,11953,1,0.6,1,1,1,1,833.3
10532,10532,Andhra Pradesh,SRIKAKULAM,Kharif     ,medium,6,80,25,Warm-humid,Cotton(lint),9952,33661,1,0.6,1,1,1,1,833.3
10579,10579,Andhra Pradesh,SRIKAKULAM,Kharif     ,medium,6,80,25,Warm-humid,Cotton(lint),9846,28843,1,0.6,1,1,1,1,833.3
10629,10629,Andhra Pradesh,SRIKAKULAM,Kharif     ,medium,6,80,25,Warm-humid,Cotton(lint),9563,42122,1,0.6,1,1,1,1,833.3
10671,10671,Andhra Pradesh,VISAKHAPATANAM,Kharif     ,medium,6,80,25,Warm-humid,Cotton(lint),1500,3500,1,0.6,1,1,1,1,833.3
10702,10702,Andhra Pradesh,VISAKHAPATANAM,Kharif     ,medium,6,80,25,Warm-humid,Cotton(lint),1300,1100,1,0.6,1,1,1,1,833.3
10732,10732,Andhra Pradesh,VISAKHAPATANAM,Kharif     ,medium,6,80,25,Warm-humid,Cotton(lint),1197,1979,1,0.6,1,1,1,1,833.3
10762,10762,Andhra Pradesh,VISAKHAPATANAM,Kharif     ,medium,6,80,25,Warm-humid,Cotton(lint),1119,2113,1,0.6,1,1,1,1,833.3
10810,10810,Andhra Pradesh,VISAKHAPATANAM,Kharif     ,medium,6,80,25,Warm-humid,Cotton(lint),1021,2667,1,0.6,1,1,1,1,833.3
10855,10855,Andhra Pradesh,VISAKHAPATANAM,Kharif     ,medium,6,80,25,Warm-humid,Cotton(lint),859,1526,1,0.6,1,1,1,1,833.3
10912,10912,Andhra Pradesh,VISAKHAPATANAM,Kharif     ,medium,6,80,25,Warm-humid,Cotton(lint),1359,4045,1,0.6,1,1,1,1,833.3
10973,10973,Andhra Pradesh,VISAKHAPATANAM,Kharif     ,medium,6,80,25,Warm-humid,Cotton(lint),3020,8598,1,0.6,1,1,1,1,833.3
11018,11018,Andhra Pradesh,VISAKHAPATANAM,Kharif     ,medium,6,80,25,Warm-humid,Cotton(lint),1834,4445,1,0.6,1,1,1,1,833.3
11061,11061,Andhra Pradesh,VISAKHAPATANAM,Kharif     ,medium,6,80,25,Warm-humid,Cotton(lint),847,2606,1,0.6,1,1,1,1,833.3
11130,11130,Andhra Pradesh,VISAKHAPATANAM,Kharif     ,medium,6,80,25,Warm-humid,Cotton(lint),204,733,1,0.6,1,1,1,1,833.3
11174,11174,Andhra Pradesh,VISAKHAPATANAM,Kharif     ,medium,6,80,25,Warm-humid,Cotton(lint),697,2239,1,0.6,1,1,1,1,833.3
11217,11217,Andhra Pradesh,VISAKHAPATANAM,Kharif     ,medium,6,80,25,Warm-humid,Cotton(lint),1105,2509,1,0.6,1,1,1,1,833.3
11261,11261,Andhra Pradesh,VISAKHAPATANAM,Kharif     ,medium,6,80,25,Warm-humid,Cotton(lint),1390,2984,1,0.6,1,1,1,1,833.3
11311,11311,Andhra Pradesh,VISAKHAPATANAM,Kharif     ,medium,6,80,25,Warm-humid,Cotton(lint),3013,10191,1,0.6,1,1,1,1,833.3
11366,11366,Andhra Pradesh,VISAKHAPATANAM,Kharif     ,medium,6,80,25,Warm-humid,Cotton(lint),2798,8196,1,0.6,1,1,1,1,833.3
11429,11429,Andhra Pradesh,VISAKHAPATANAM,Kharif     ,medium,6,80,25,Warm-humid,Cotton(lint),2840,12510,1,0.6,1,1,1,1,833.3
11483,11483,Andhra Pradesh,VIZIANAGARAM,Kharif     ,medium,6,80,25,Warm-humid,Cotton(lint),4200,10100,1,0.6,1,1,1,1,833.3
11512,11512,Andhra Pradesh,VIZIANAGARAM,Kharif     ,medium,6,80,25,Warm-humid,Cotton(lint),13200,10400,1,0.6,1,1,1,1,833.3
11540,11540,Andhra Pradesh,VIZIANAGARAM,Kharif     ,medium,6,80,25,Warm-humid,Cotton(lint),10494,17346,1,0.6,1,1,1,1,833.3
11569,11569,Andhra Pradesh,VIZIANAGARAM,Kharif     ,medium,6,80,25,Warm-humid,Cotton(lint),9874,18644,1,0.6,1,1,1,1,833.3
11609,11609,Andhra Pradesh,VIZIANAGARAM,Kharif     ,medium,6,80,25,Warm-humid,Cotton(lint),15639,40845,1,0.6,1,1,1,1,833.3
11647,11647,Andhra Pradesh,VIZIANAGARAM,Kharif     ,medium,6,80,25,Warm-humid,Cotton(lint),12397,22023,1,0.6,1,1,1,1,833.3
11702,11702,Andhra Pradesh,VIZIANAGARAM,Kharif     ,medium,6,80,25,Warm-humid,Cotton(lint),19471,26801,1,0.6,1,1,1,1,833.3
11758,11758,Andhra Pradesh,VIZIANAGARAM,Kharif     ,medium,6,80,25,Warm-humid,Cotton(lint),22974,38650,1,0.6,1,1,1,1,833.3
11798,11798,Andhra Pradesh,VIZIANAGARAM,Kharif     ,medium,6,80,25,Warm-humid,Cotton(lint),17734,13874,1,0.6,1,1,1,1,833.3
11838,11838,Andhra Pradesh,VIZIANAGARAM,Kharif     ,medium,6,80,25,Warm-humid,Cotton(lint),11062,11452,1,0.6,1,1,1,1,833.3
11877,11877,Andhra Pradesh,VIZIANAGARAM,Kharif     ,medium,6,80,25,Warm-humid,Cotton(lint),7000,7000,1,0.6,1,1,1,1,833.3
11902,11902,Andhra Pradesh,VIZIANAGARAM,Kharif     ,medium,6,80,25,Warm-humid,Cotton(lint),6798,6358,1,0.6,1,1,1,1,833.3
11942,11942,Andhra Pradesh,VIZIANAGARAM,Kharif     ,medium,6,80,25,Warm-humid,Cotton(lint),8808,15129,1,0.6,1,1,1,1,833.3
11985,11985,Andhra Pradesh,VIZIANAGARAM,Kharif     ,medium,6,80,25,Warm-humid,Cotton(lint),11463,10721,1,0.6,1,1,1,1,833.3
12025,12025,Andhra Pradesh,VIZIANAGARAM,Kharif     ,medium,6,80,25,Warm-humid,Cotton(lint),11728,15798,1,0.6,1,1,1,1,833.3
12071,12071,Andhra Pradesh,VIZIANAGARAM,Kharif     ,medium,6,80,25,Warm-humid,Cotton(lint),14658,29316,1,0.6,1,1,1,1,833.3
12120,12120,Andhra Pradesh,VIZIANAGARAM,Kharif     ,medium,6,80,25,Warm-humid,Cotton(lint),15303,26735,1,0.6,1,1,1,1,833.3
12174,12174,Andhra Pradesh,VIZIANAGARAM,Kharif     ,medium,6,80,25,Warm-humid,Cotton(lint),15698,37286,1,0.6,1,1,1,1,833.3
12223,12223,Andhra Pradesh,WEST GODAVARI,Kharif     ,medium,6,80,25,Hot-dry,Cotton(lint),3400,8200,1,0.6,1,1,1,1,833.3
12241,12241,Andhra Pradesh,WEST GODAVARI,Kharif     ,medium,6,80,25,Hot-dry,Cotton(lint),3100,2400,1,0.6,1,1,1,1,833.3
12260,12260,Andhra Pradesh,WEST GODAVARI,Kharif     ,medium,6,80,25,Hot-dry,Cotton(lint),1546,2555,1,0.6,1,1,1,1,833.3
12286,12286,Andhra Pradesh,WEST GODAVARI,Kharif     ,medium,6,80,25,Hot-dry,Cotton(lint),2028,3829,1,0.6,1,1,1,1,833.3
12323,12323,Andhra Pradesh,WEST GODAVARI,Kharif     ,medium,6,80,25,Hot-dry,Cotton(lint),3269,8538,1,0.6,1,1,1,1,833.3
12357,12357,Andhra Pradesh,WEST GODAVARI,Kharif     ,medium,6,80,25,Hot-dry,Cotton(lint),940,1670,1,0.6,1,1,1,1,833.3
12404,12404,Andhra Pradesh,WEST GODAVARI,Kharif     ,medium,6,80,25,Hot-dry,Cotton(lint),3759,11189,1,0.6,1,1,1,1,833.3
12451,12451,Andhra Pradesh,WEST GODAVARI,Kharif     ,medium,6,80,25,Hot-dry,Cotton(lint),8729,24852,1,0.6,1,1,1,1,833.3
12482,12482,Andhra Pradesh,WEST GODAVARI,Kharif     ,medium,6,80,25,Hot-dry,Cotton(lint),11196,27134,1,0.6,1,1,1,1,833.3
12515,12515,Andhra Pradesh,WEST GODAVARI,Kharif     ,medium,6,80,25,Hot-dry,Cotton(lint),4370,13444,1,0.6,1,1,1,1,833.3
12546,12546,Andhra Pradesh,WEST GODAVARI,Kharif     ,medium,6,80,25,Hot-dry,Cotton(lint),5000,18000,1,0.6,1,1,1,1,833.3
12562,12562,Andhra Pradesh,WEST GODAVARI,Kharif     ,medium,6,80,25,Hot-dry,Cotton(lint),3512,12623,1,0.6,1,1,1,1,833.3
12590,12590,Andhra Pradesh,WEST GODAVARI,Kharif     ,medium,6,80,25,Hot-dry,Cotton(lint),2522,8100,1,0.6,1,1,1,1,833.3
12623,12623,Andhra Pradesh,WEST GODAVARI,Kharif     ,medium,6,80,25,Hot-dry,Cotton(lint),3956,8982,1,0.6,1,1,1,1,833.3
12652,12652,Andhra Pradesh,WEST GODAVARI,Kharif     ,medium,6,80,25,Hot-dry,Cotton(lint),5131,11017,1,0.6,1,1,1,1,833.3
12686,12686,Andhra Pradesh,WEST GODAVARI,Kharif     ,medium,6,80,25,Hot-dry,Cotton(lint),6425,21732,1,0.6,1,1,1,1,833.3
12722,12722,Andhra Pradesh,WEST GODAVARI,Kharif     ,medium,6,80,25,Hot-dry,Cotton(lint),5240,13038,1,0.6,1,1,1,1,833.3
12765,12765,Andhra Pradesh,WEST GODAVARI,Kharif     ,medium,6,80,25,Hot-dry,Cotton(lint),9795,13807,1,0.6,1,1,1,1,833.3
12829,12829,Uttar Pradesh,AGRA,Kharif     ,medium,6,80,25,Composite,Cotton(lint),238,22,0.42,0.56,1,0.19,1,1,833.3
12858,12858,Uttar Pradesh,AGRA,Kharif     ,medium,6,80,25,Composite,Cotton(lint),151,94,0.42,0.56,1,0.19,1,1,833.3
12883,12883,Uttar Pradesh,AGRA,Kharif     ,medium,6,80,25,Composite,Cotton(lint),213,165,0.42,0.56,1,0.19,1,1,833.3
12907,12907,Uttar Pradesh,AGRA,Kharif     ,medium,6,80,25,Composite,Cotton(lint),111,94,0.42,0.56,1,0.19,1,1,833.3
12930,12930,Uttar Pradesh,AGRA,Kharif     ,medium,6,80,25,Composite,Cotton(lint),212,171,0.42,0.56,1,0.19,1,1,833.3
12980,12980,Uttar Pradesh,AGRA,Kharif     ,medium,6,80,25,Composite,Cotton(lint),240,35,0.42,0.56,1,0.19,1,1,833.3
13001,13001,Uttar Pradesh,AGRA,Kharif     ,medium,6,80,25,Composite,Cotton(lint),413,84,0.42,0.56,1,0.19,1,1,833.3
13021,13021,Uttar Pradesh,AGRA,Kharif     ,medium,6,80,25,Composite,Cotton(lint),60,13,0.42,0.56,1,0.19,1,1,833.3
13047,13047,Uttar Pradesh,AGRA,Kharif     ,medium,6,80,25,Composite,Cotton(lint),450,123,0.42,0.56,1,0.19,1,1,833.3
13074,13074,Uttar Pradesh,AGRA,Kharif     ,medium,6,80,25,Composite,Cotton(lint),29,6,0.42,0.56,1,0.19,1,1,833.3
13103,13103,Uttar Pradesh,AGRA,Kharif     ,medium,6,80,25,Composite,Cotton(lint),329,55,0.42,0.56,1,0.19,1,1,833.3
13133,13133,Uttar Pradesh,AGRA,Kharif     ,medium,6,80,25,Composite,Cotton(lint),278,50,0.42,0.56,1,0.19,1,1,833.3
13158,13158,Uttar Pradesh,AGRA,Kharif     ,medium,6,80,25,Composite,Cotton(lint),528,141,0.42,0.56,1,0.19,1,1,833.3
13188,13188,Uttar Pradesh,AGRA,Kharif     ,medium,6,80,25,Composite,Cotton(lint),1072,287,0.42,0.56,1,0.19,1,1,833.3
13217,13217,Uttar Pradesh,AGRA,Kharif     ,medium,6,80,25,Composite,Cotton(lint),717,194,0.42,0.56,1,0.19,1,1,833.3
13244,13244,Uttar Pradesh,AGRA,Kharif     ,medium,6,80,25,Composite,Cotton(lint),1571,462,0.42,0.56,1,0.19,1,1,833.3
13296,13296,Uttar Pradesh,ALIGARH,Kharif     ,medium,6,80,25,Warm-humid,Cotton(lint),2154,178,0.42,0.56,1,0.19,1,1,833.3
13322,13322,Uttar Pradesh,ALIGARH,Kharif     ,medium,6,80,25,Warm-humid,Cotton(lint),1944,1976,0.42,0.56,1,0.19,1,1,833.3
13344,13344,Uttar Pradesh,ALIGARH,Kharif     ,medium,6,80,25,Warm-humid,Cotton(lint),1472,1153,0.42,0.56,1,0.19,1,1,833.3
13366,13366,Uttar Pradesh,ALIGARH,Kharif     ,medium,6,80,25,Warm-humid,Cotton(lint),1376,1424,0.42,0.56,1,0.19,1,1,833.3
13387,13387,Uttar Pradesh,ALIGARH,Kharif     ,medium,6,80,25,Warm-humid,Cotton(lint),1308,1182,0.42,0.56,1,0.19,1,1,833.3
13437,13437,Uttar Pradesh,ALIGARH,Kharif     ,medium,6,80,25,Warm-humid,Cotton(lint),1213,289,0.42,0.56,1,0.19,1,1,833.3
13460,13460,Uttar Pradesh,ALIGARH,Kharif     ,medium,6,80,25,Warm-humid,Cotton(lint),196,40,0.42,0.56,1,0.19,1,1,833.3
13482,13482,Uttar Pradesh,ALIGARH,Kharif     ,medium,6,80,25,Warm-humid,Cotton(lint),1013,232,0.42,0.56,1,0.19,1,1,833.3
13512,13512,Uttar Pradesh,ALIGARH,Kharif     ,medium,6,80,25,Warm-humid,Cotton(lint),958,261,0.42,0.56,1,0.19,1,1,833.3
13541,13541,Uttar Pradesh,ALIGARH,Kharif     ,medium,6,80,25,Warm-humid,Cotton(lint),968,213,0.42,0.56,1,0.19,1,1,833.3
13570,13570,Uttar Pradesh,ALIGARH,Kharif     ,medium,6,80,25,Warm-humid,Cotton(lint),1539,259,0.42,0.56,1,0.19,1,1,833.3
13602,13602,Uttar Pradesh,ALIGARH,Kharif     ,medium,6,80,25,Warm-humid,Cotton(lint),466,84,0.42,0.56,1,0.19,1,1,833.3
13628,13628,Uttar Pradesh,ALIGARH,Kharif     ,medium,6,80,25,Warm-humid,Cotton(lint),996,204,0.42,0.56,1,0.19,1,1,833.3
13657,13657,Uttar Pradesh,ALIGARH,Kharif     ,medium,6,80,25,Warm-humid,Cotton(lint),1132,224,0.42,0.56,1,0.19,1,1,833.3
13688,13688,Uttar Pradesh,ALIGARH,Kharif     ,medium,6,80,25,Warm-humid,Cotton(lint),640,124,0.42,0.56,1,0.19,1,1,833.3
13721,13721,Uttar Pradesh,ALIGARH,Kharif     ,medium,6,80,25,Warm-humid,Cotton(lint),1721,544,0.42,0.56,1,0.19,1,1,833.3
14835,14835,Uttar Pradesh,AMROHA,Kharif     ,medium,6,80,25,Composite,Cotton(lint),1,,0.42,0.56,1,0.19,1,1,833.3
14876,14876,Uttar Pradesh,AMROHA,Kharif     ,medium,6,80,25,Composite,Cotton(lint),2,6,0.42,0.56,1,0.19,1,1,833.3
16029,16029,Uttar Pradesh,AZAMGARH,Kharif     ,medium,6,80,25,Temperate,Cotton(lint),3,1,0.42,0.56,1,0.19,1,1,833.3
16185,16185,Uttar Pradesh,BAGHPAT,Kharif     ,medium,6,80,25,Composite,Cotton(lint),297,41,0.42,0.56,1,0.19,1,1,833.3
16208,16208,Uttar Pradesh,BAGHPAT,Kharif     ,medium,6,80,25,Composite,Cotton(lint),294,376,0.42,0.56,1,0.19,1,1,833.3
16228,16228,Uttar Pradesh,BAGHPAT,Kharif     ,medium,6,80,25,Composite,Cotton(lint),174,229,0.42,0.56,1,0.19,1,1,833.3
16248,16248,Uttar Pradesh,BAGHPAT,Kharif     ,medium,6,80,25,Composite,Cotton(lint),130,165,0.42,0.56,1,0.19,1,1,833.3
16268,16268,Uttar Pradesh,BAGHPAT,Kharif     ,medium,6,80,25,Composite,Cotton(lint),98,106,0.42,0.56,1,0.19,1,1,833.3
16316,16316,Uttar Pradesh,BAGHPAT,Kharif     ,medium,6,80,25,Composite,Cotton(lint),78,13,0.42,0.56,1,0.19,1,1,833.3
16331,16331,Uttar Pradesh,BAGHPAT,Kharif     ,medium,6,80,25,Composite,Cotton(lint),105,21,0.42,0.56,1,0.19,1,1,833.3
16346,16346,Uttar Pradesh,BAGHPAT,Kharif     ,medium,6,80,25,Composite,Cotton(lint),73,16,0.42,0.56,1,0.19,1,1,833.3
16365,16365,Uttar Pradesh,BAGHPAT,Kharif     ,medium,6,80,25,Composite,Cotton(lint),41,11,0.42,0.56,1,0.19,1,1,833.3
16407,16407,Uttar Pradesh,BAGHPAT,Kharif     ,medium,6,80,25,Composite,Cotton(lint),20,3,0.42,0.56,1,0.19,1,1,833.3
16430,16430,Uttar Pradesh,BAGHPAT,Kharif     ,medium,6,80,25,Composite,Cotton(lint),14,3,0.42,0.56,1,0.19,1,1,833.3
16448,16448,Uttar Pradesh,BAGHPAT,Kharif     ,medium,6,80,25,Composite,Cotton(lint),102,24,0.42,0.56,1,0.19,1,1,833.3
16471,16471,Uttar Pradesh,BAGHPAT,Kharif     ,medium,6,80,25,Composite,Cotton(lint),38,9,0.42,0.56,1,0.19,1,1,833.3
16491,16491,Uttar Pradesh,BAGHPAT,Kharif     ,medium,6,80,25,Composite,Cotton(lint),38,9,0.42,0.56,1,0.19,1,1,833.3
16514,16514,Uttar Pradesh,BAGHPAT,Kharif     ,medium,6,80,25,Composite,Cotton(lint),4,1,0.42,0.56,1,0.19,1,1,833.3
18040,18040,Uttar Pradesh,BANDA,Kharif     ,medium,6,80,25,Temperate,Cotton(lint),4,6,0.42,0.56,1,0.19,1,1,833.3
18464,18464,Uttar Pradesh,BARABANKI,Kharif     ,medium,6,80,25,Hot-dry,Cotton(lint),5,1,0.42,0.56,1,0.19,1,1,833.3
18543,18543,Uttar Pradesh,BARABANKI,Kharif     ,medium,6,80,25,Hot-dry,Cotton(lint),1,1,0.42,0.56,1,0.19,1,1,833.3
18983,18983,Uttar Pradesh,BAREILLY,Kharif     ,medium,6,80,25,Temperate,Cotton(lint),7,1,0.42,0.56,1,0.19,1,1,833.3
19038,19038,Uttar Pradesh,BAREILLY,Kharif     ,medium,6,80,25,Temperate,Cotton(lint),4,6,0.42,0.56,1,0.19,1,1,833.3
19333,19333,Uttar Pradesh,BAREILLY,Kharif     ,medium,6,80,25,Temperate,Cotton(lint),1,,0.42,0.56,1,0.19,1,1,833.3
19958,19958,Uttar Pradesh,BIJNOR,Kharif     ,medium,6,80,25,Hot-dry,Cotton(lint),4,6,0.42,0.56,1,0.19,1,1,833.3
20002,20002,Uttar Pradesh,BIJNOR,Kharif     ,medium,6,80,25,Hot-dry,Cotton(lint),2,6,0.42,0.56,1,0.19,1,1,833.3
20077,20077,Uttar Pradesh,BIJNOR,Kharif     ,medium,6,80,25,Hot-dry,Cotton(lint),5,1,0.42,0.56,1,0.19,1,1,833.3
20141,20141,Uttar Pradesh,BIJNOR,Kharif     ,medium,6,80,25,Hot-dry,Cotton(lint),3,1,0.42,0.56,1,0.19,1,1,833.3
20365,20365,Uttar Pradesh,BUDAUN,Kharif     ,medium,6,80,25,Temperate,Cotton(lint),2,,0.42,0.56,1,0.19,1,1,833.3
20447,20447,Uttar Pradesh,BUDAUN,Kharif     ,medium,6,80,25,Temperate,Cotton(lint),2,6,0.42,0.56,1,0.19,1,1,833.3
20472,20472,Uttar Pradesh,BUDAUN,Kharif     ,medium,6,80,25,Temperate,Cotton(lint),4,6,0.42,0.56,1,0.19,1,1,833.3
20530,20530,Uttar Pradesh,BUDAUN,Kharif     ,medium,6,80,25,Temperate,Cotton(lint),14,2,0.42,0.56,1,0.19,1,1,833.3
20555,20555,Uttar Pradesh,BUDAUN,Kharif     ,medium,6,80,25,Temperate,Cotton(lint),1,,0.42,0.56,1,0.19,1,1,833.3
20577,20577,Uttar Pradesh,BUDAUN,Kharif     ,medium,6,80,25,Temperate,Cotton(lint),6,1,0.42,0.56,1,0.19,1,1,833.3
20800,20800,Uttar Pradesh,BUDAUN,Kharif     ,medium,6,80,25,Temperate,Cotton(lint),2,1,0.42,0.56,1,0.19,1,1,833.3
20888,20888,Uttar Pradesh,BULANDSHAHR,Kharif     ,medium,6,80,25,Temperate,Cotton(lint),510,62,0.42,0.56,1,0.19,1,1,833.3
20915,20915,Uttar Pradesh,BULANDSHAHR,Kharif     ,medium,6,80,25,Temperate,Cotton(lint),369,471,0.42,0.56,1,0.19,1,1,833.3
20937,20937,Uttar Pradesh,BULANDSHAHR,Kharif     ,medium,6,80,25,Temperate,Cotton(lint),218,282,0.42,0.56,1,0.19,1,1,833.3
20959,20959,Uttar Pradesh,BULANDSHAHR,Kharif     ,medium,6,80,25,Temperate,Cotton(lint),213,276,0.42,0.56,1,0.19,1,1,833.3
20983,20983,Uttar Pradesh,BULANDSHAHR,Kharif     ,medium,6,80,25,Temperate,Cotton(lint),248,265,0.42,0.56,1,0.19,1,1,833.3
21032,21032,Uttar Pradesh,BULANDSHAHR,Kharif     ,medium,6,80,25,Temperate,Cotton(lint),394,66,0.42,0.56,1,0.19,1,1,833.3
21052,21052,Uttar Pradesh,BULANDSHAHR,Kharif     ,medium,6,80,25,Temperate,Cotton(lint),355,73,0.42,0.56,1,0.19,1,1,833.3
21072,21072,Uttar Pradesh,BULANDSHAHR,Kharif     ,medium,6,80,25,Temperate,Cotton(lint),345,73,0.42,0.56,1,0.19,1,1,833.3
21098,21098,Uttar Pradesh,BULANDSHAHR,Kharif     ,medium,6,80,25,Temperate,Cotton(lint),406,111,0.42,0.56,1,0.19,1,1,833.3
21125,21125,Uttar Pradesh,BULANDSHAHR,Kharif     ,medium,6,80,25,Temperate,Cotton(lint),301,66,0.42,0.56,1,0.19,1,1,833.3
21153,21153,Uttar Pradesh,BULANDSHAHR,Kharif     ,medium,6,80,25,Temperate,Cotton(lint),166,28,0.42,0.56,1,0.19,1,1,833.3
21182,21182,Uttar Pradesh,BULANDSHAHR,Kharif     ,medium,6,80,25,Temperate,Cotton(lint),213,38,0.42,0.56,1,0.19,1,1,833.3
21209,21209,Uttar Pradesh,BULANDSHAHR,Kharif     ,medium,6,80,25,Temperate,Cotton(lint),84,20,0.42,0.56,1,0.19,1,1,833.3
21239,21239,Uttar Pradesh,BULANDSHAHR,Kharif     ,medium,6,80,25,Temperate,Cotton(lint),65,15,0.42,0.56,1,0.19,1,1,833.3
21269,21269,Uttar Pradesh,BULANDSHAHR,Kharif     ,medium,6,80,25,Temperate,Cotton(lint),244,55,0.42,0.56,1,0.19,1,1,833.3
21301,21301,Uttar Pradesh,BULANDSHAHR,Kharif     ,medium,6,80,25,Temperate,Cotton(lint),224,67,0.42,0.56,1,0.19,1,1,833.3
21658,21658,Uttar Pradesh,CHANDAULI,Kharif     ,medium,6,80,25,Composite,Cotton(lint),20,5,0.42,0.56,1,0.19,1,1,833.3
22697,22697,Uttar Pradesh,ETAH,Kharif     ,medium,6,80,25,Composite,Cotton(lint),118,11,0.42,0.56,1,0.19,1,1,833.3
22725,22725,Uttar Pradesh,ETAH,Kharif     ,medium,6,80,25,Composite,Cotton(lint),230,141,0.42,0.56,1,0.19,1,1,833.3
22749,22749,Uttar Pradesh,ETAH,Kharif     ,medium,6,80,25,Composite,Cotton(lint),235,182,0.42,0.56,1,0.19,1,1,833.3
22773,22773,Uttar Pradesh,ETAH,Kharif     ,medium,6,80,25,Composite,Cotton(lint),47,41,0.42,0.56,1,0.19,1,1,833.3
22800,22800,Uttar Pradesh,ETAH,Kharif     ,medium,6,80,25,Composite,Cotton(lint),48,41,0.42,0.56,1,0.19,1,1,833.3
22857,22857,Uttar Pradesh,ETAH,Kharif     ,medium,6,80,25,Composite,Cotton(lint),70,11,0.42,0.56,1,0.19,1,1,833.3
22881,22881,Uttar Pradesh,ETAH,Kharif     ,medium,6,80,25,Composite,Cotton(lint),170,35,0.42,0.56,1,0.19,1,1,833.3
22906,22906,Uttar Pradesh,ETAH,Kharif     ,medium,6,80,25,Composite,Cotton(lint),127,29,0.42,0.56,1,0.19,1,1,833.3
22999,22999,Uttar Pradesh,ETAH,Kharif     ,medium,6,80,25,Composite,Cotton(lint),9,2,0.42,0.56,1,0.19,1,1,833.3
23030,23030,Uttar Pradesh,ETAH,Kharif     ,medium,6,80,25,Composite,Cotton(lint),6,1,0.42,0.56,1,0.19,1,1,833.3
23115,23115,Uttar Pradesh,ETAH,Kharif     ,medium,6,80,25,Composite,Cotton(lint),13,2,0.42,0.56,1,0.19,1,1,833.3
23197,23197,Uttar Pradesh,ETAWAH,Kharif     ,medium,6,80,25,Warm-humid,Cotton(lint),2,,0.42,0.56,1,0.19,1,1,833.3
23264,23264,Uttar Pradesh,ETAWAH,Kharif     ,medium,6,80,25,Warm-humid,Cotton(lint),1,1,0.42,0.56,1,0.19,1,1,833.3
25113,25113,Uttar Pradesh,FIROZABAD,Kharif     ,medium,6,80,25,Warm-humid,Cotton(lint),1,,0.42,0.56,1,0.19,1,1,833.3
25139,25139,Uttar Pradesh,FIROZABAD,Kharif     ,medium,6,80,25,Warm-humid,Cotton(lint),15,12,0.42,0.56,1,0.19,1,1,833.3
25165,25165,Uttar Pradesh,FIROZABAD,Kharif     ,medium,6,80,25,Warm-humid,Cotton(lint),4,6,0.42,0.56,1,0.19,1,1,833.3
25188,25188,Uttar Pradesh,FIROZABAD,Kharif     ,medium,6,80,25,Warm-humid,Cotton(lint),3,6,0.42,0.56,1,0.19,1,1,833.3
25213,25213,Uttar Pradesh,FIROZABAD,Kharif     ,medium,6,80,25,Warm-humid,Cotton(lint),9,6,0.42,0.56,1,0.19,1,1,833.3
25269,25269,Uttar Pradesh,FIROZABAD,Kharif     ,medium,6,80,25,Warm-humid,Cotton(lint),10,1,0.42,0.56,1,0.19,1,1,833.3
25314,25314,Uttar Pradesh,FIROZABAD,Kharif     ,medium,6,80,25,Warm-humid,Cotton(lint),10,2,0.42,0.56,1,0.19,1,1,833.3
25344,25344,Uttar Pradesh,FIROZABAD,Kharif     ,medium,6,80,25,Warm-humid,Cotton(lint),10,3,0.42,0.56,1,0.19,1,1,833.3
25401,25401,Uttar Pradesh,FIROZABAD,Kharif     ,medium,6,80,25,Warm-humid,Cotton(lint),3,1,0.42,0.56,1,0.19,1,1,833.3
25433,25433,Uttar Pradesh,FIROZABAD,Kharif     ,medium,6,80,25,Warm-humid,Cotton(lint),23,4,0.42,0.56,1,0.19,1,1,833.3
